philippeDavid||||||Sit gravida venenatis.|Obsecro, inquit, Torquate, haec dicit Epicurus? Occultum facinus esse potuerit, gaudebit; Tum ille: Ain tandem? Sint ista Graecorum; Tum mihi Piso: Quid ergo? Summum ením bonum exposuit vacuitatem doloris; Pollicetur certe. At multis malis affectus. Summae mihi videtur inscitiae.
philippeMcmahon||||||In varius litora.|Nam quid possumus facere melius? Sed videbimus. Quae sequuntur igitur? Illa tamen simplicia, vestra versuta. Oratio me istius philosophi non offendit; Sed fac ista esse non inportuna;
philippeDunlap||||||Cum vitae fermentum.|Sed tamen intellego quid velit. Ut pulsi recurrant? Omnia contraria, quos etiam insanos esse vultis. Age, inquies, ista parva sunt. Ac tamen hic mallet non dolere. Expectoque quid ad id, quod quaerebam, respondeas.
philippeBender||||||Condimentum ornare suspendisse.|Quis istud, quaeso, nesciebat? Sed nimis multa. Sed fac ista esse non inportuna; Audeo dicere, inquit. Tu quidem reddes; Sumenda potius quam expetenda. Prave, nequiter, turpiter cenabat; Equidem e Cn.
philippeHahn||||||Faucibus viverra dis.|Quid censes in Latino fore? Sed haec omittamus; Omnis enim est natura diligens sui. Non est igitur summum malum dolor.
philippeHarding||||||Eget augue platea!|Si quae forte-possumus. Age, inquies, ista parva sunt. Vide, quantum, inquam, fallare, Torquate. Sed residamus, inquit, si placet. Est, ut dicis, inquit;
philippeAcevedo||||||Molestie sociosqu amet.|Disserendi artem nullam habuit. Minime vero, inquit ille, consentit. Quae sequuntur igitur? Non potes, nisi retexueris illa. Sed tamen intellego quid velit. Tum Triarius: Posthac quidem, inquit, audacius.
philippeRaymond||||||Faucibus tortor montes.|Frater et T. Si quae forte-possumus. Nam quid possumus facere melius?
philippeBlackburn||||||Per massa egestas.|Eam stabilem appellas. Restinguet citius, si ardentem acceperit. Minime vero istorum quidem, inquit. Sed tamen intellego quid velit. Peccata paria. Sint modo partes vitae beatae.
philippeDuffy||||||Cras maecenas ornare!|Bonum valitudo: miser morbus. Quae est igitur causa istarum angustiarum? Sed fac ista esse non inportuna; Istam voluptatem, inquit, Epicurus ignorat?
philippeLandry||||||Leo ad eros.|Sed ad bona praeterita redeamus. Audeo dicere, inquit. Si quidem, inquit, tollerem, sed relinquo. Stoicos roga.
philippeDougherty||||||Imperdiet aliquet vestibulum.|Immo alio genere; Nullus est igitur cuiusquam dies natalis. Negare non possum. Tollenda est atque extrahenda radicitus.
philippeBautista||||||In dictum dictum.|Egone quaeris, inquit, quid sentiam? Facillimum id quidem est, inquam. Facillimum id quidem est, inquam. Quonam, inquit, modo?
philippeShah||||||Dictum nulla lacus?|Quae contraria sunt his, malane? Restinguet citius, si ardentem acceperit.
philippePotts||||||Purus nunc semper.|Hunc vos beatum; Ita multa dicunt, quae vix intellegam.
philippeArroyo||||||Ornare purus libero?|Ita multa dicunt, quae vix intellegam. Sed haec omittamus; Ratio quidem vestra sic cogit. Recte dicis; Tamen a proposito, inquam, aberramus.
philippeValentine||||||Suscipit senectus sociosqu?|In schola desinis. Respondeat totidem verbis. Hoc Hieronymus summum bonum esse dixit. Post enim Chrysippum eum non sane est disputatum.
philippeMeza||||||Dapibus placerat, placerat.|Sed nunc, quod agimus; Gloriosa ostentatio in constituendo summo bono. Is es profecto tu. Erat enim Polemonis. Memini vero, inquam; Non semper, inquam;
philippeGould||||||Quam risus vel.|Sed quid sentiat, non videtis. Profectus in exilium Tubulus statim nec respondere ausus; Quare conare, quaeso. Explanetur igitur.
philippeVaughan||||||Gravida facilisis potenti.|Hic ambiguo ludimur. Si quidem, inquit, tollerem, sed relinquo. Tu vero, inquam, ducas licet, si sequetur; Praeclare hoc quidem.
philippeFry||||||Dapibus dictum non.|Quid de Pythagora? Quid me istud rogas? Primum quid tu dicis breve? Rationis enim perfectio est virtus;
philippeRush||||||Aliquam risus curae;.|Si quicquam extra virtutem habeatur in bonis. Quae cum dixisset paulumque institisset, Quid est? Nam ante Aristippus, et ille melius. Respondeat totidem verbis. Hic ambiguo ludimur. Tu quidem reddes;
philippeAvery||||||Ac dictumst consequat!|Vide, quaeso, rectumne sit. Cave putes quicquam esse verius. Est enim effectrix multarum et magnarum voluptatum. Vide, quaeso, rectumne sit. Facillimum id quidem est, inquam. Iam id ipsum absurdum, maximum malum neglegi.
philippeHerring||||||Nec montes, conubia.|Erit enim mecum, si tecum erit. Bonum integritas corporis: misera debilitas. Cur post Tarentum ad Archytam? Non igitur bene.
philippeDodson||||||Sociis phasellus rhoncus.|Scrupulum, inquam, abeunti; Quae cum essent dicta, discessimus. Sed ille, ut dixi, vitiose.
philippeClements||||||Leo per sapien.|Que Manilium, ab iisque M. Paria sunt igitur. Quo tandem modo? Non laboro, inquit, de nomine. Audeo dicere, inquit. Facillimum id quidem est, inquam.
philippeSampson||||||Sodales turpis diam.|Itaque fecimus. Ac tamen hic mallet non dolere. At eum nihili facit; Quare conare, quaeso. Zenonis est, inquam, hoc Stoici. Hic ambiguo ludimur.
philippeTapia||||||Torquent augue eget.|Ita nemo beato beatior. Est, ut dicis, inquam. Prave, nequiter, turpiter cenabat; Nullus est igitur cuiusquam dies natalis.
philippeBean||||||Bibendum nibh porta.|Sed fac ista esse non inportuna; Sint modo partes vitae beatae. Quippe: habes enim a rhetoribus; Ut aliquid scire se gaudeant?
philippeLynn||||||Dapibus at mi.|At coluit ipse amicitias. ALIO MODO. Respondeat totidem verbis. Quid iudicant sensus?
philippeCrane||||||Nulla congue laoreet.|Ea possunt paria non esse. Quibus ego vehementer assentior. Quae contraria sunt his, malane? Odium autem et invidiam facile vitabis.
philippeFarley||||||Ac fames pellentesque.|Quonam, inquit, modo? Eam stabilem appellas. Sed ego in hoc resisto; An tu me de L.
philippeCisneros||||||Litora proin nulla!|Si longus, levis; Quis hoc dicit? Venit ad extremum; Eam stabilem appellas.
philippeBenton||||||Maecenas laoreet rhoncus.|Itaque contra est, ac dicitis; Nihil sane. Sed plane dicit quod intellegit. Quo tandem modo? Aliter enim nosmet ipsos nosse non possumus. Tria genera bonorum; Id enim natura desiderat. Polycratem Samium felicem appellabant.
philippeAshley||||||At feugiat posuere?|Eaedem res maneant alio modo. Est, ut dicis, inquit;
philippeMckay||||||Aenean cursus nam.|Velut ego nunc moveor. Erat enim res aperta. Est enim effectrix multarum et magnarum voluptatum. Quis enim redargueret?
philippeFinley||||||Proin tristique, dictum.|Cave putes quicquam esse verius. Quod cum dixissent, ille contra. Sit sane ista voluptas. Haeret in salebra. Tum ille: Ain tandem? Refert tamen, quo modo. Paria sunt igitur.
philippeBest||||||Sed faucibus hac?|Cur deinde Metrodori liberos commendas? At multis se probavit. Quid de Platone aut de Democrito loquar? At certe gravius.
philippeBlevins||||||Himenaeos et, hendrerit.|Quid adiuvas? Haec para/doca illi, nos admirabilia dicamus. Neutrum vero, inquit ille. Tria genera bonorum; Peccata paria. Esse enim, nisi eris, non potes. Age sane, inquam.
philippeFriedman||||||Dolor adipiscing luctus.|Paria sunt igitur. Si longus, levis; Comprehensum, quod cognitum non habet? Hoc ipsum elegantius poni meliusque potuit. Graece donan, Latine voluptatem vocant. Quis est tam dissimile homini.
philippeMoses||||||Ultrices litora cras.|Eam stabilem appellas. Si quae forte-possumus. Sed residamus, inquit, si placet. Tollenda est atque extrahenda radicitus.
philippeSosa||||||Suscipit morbi ipsum.|Urgent tamen et nihil remittunt. At multis malis affectus. At enim sequor utilitatem. At multis se probavit. Quorum sine causa fieri nihil putandum est. Erat enim res aperta.
philippeBlanchard||||||Nisi praesent primis.|Tu vero, inquam, ducas licet, si sequetur; Sint ista Graecorum; Tollenda est atque extrahenda radicitus. Hic nihil fuit, quod quaereremus.
philippeHuber||||||Dignissim primis mi.|Primum divisit ineleganter; Mihi, inquam, qui te id ipsum rogavi? Sed residamus, inquit, si placet. Neutrum vero, inquit ille. Bestiarum vero nullum iudicium puto. Recte dicis;
philippeFrye||||||Luctus eget quisque.|An eiusdem modi? Respondeat totidem verbis. Sequitur disserendi ratio cognitioque naturae; Quae ista amicitia est? A mene tu?
philippeKrueger||||||Facilisis cursus ullamcorper.|Eaedem res maneant alio modo. Scaevolam M.
philippeBernard||||||Volutpat curae; mauris!|ALIO MODO. Deinde dolorem quem maximum? Sit sane ista voluptas. Deprehensus omnem poenam contemnet.
philippeRosario||||||Phasellus, inceptos justo?|Ratio enim nostra consentit, pugnat oratio. Iam contemni non poteris. Hoc mihi cum tuo fratre convenit. Nulla erit controversia. Nunc de hominis summo bono quaeritur; Bestiarum vero nullum iudicium puto. Negat enim summo bono afferre incrementum diem.
philippeRubio||||||Tristique non ante.|Sit sane ista voluptas. Igitur ne dolorem quidem. Quae contraria sunt his, malane?
philippeMullen||||||Rhoncus magna quam!|Quae duo sunt, unum facit. Prodest, inquit, mihi eo esse animo. Traditur, inquit, ab Epicuro ratio neglegendi doloris. A mene tu?
philippeBenjamin||||||Duis amet arcu.|Iam in altera philosophiae parte. Tum ille: Ain tandem? Hoc non est positum in nostra actione. Quid est enim aliud esse versutum?
philippeHaley||||||Nisi platea cras!|Non risu potius quam oratione eiciendum? Quis istud, quaeso, nesciebat? Si longus, levis. Hoc Hieronymus summum bonum esse dixit. Age, inquies, ista parva sunt. Si mala non sunt, iacet omnis ratio Peripateticorum. Nos commodius agimus. Haec dicuntur inconstantissime.
philippeChung||||||Inceptos urna porttitor.|Quis istum dolorem timet? Stoici scilicet. Memini me adesse P. Sed ad illum redeo. Non laboro, inquit, de nomine. Murenam te accusante defenderem. Sed fortuna fortis;
philippeMoyer||||||Litora montes iaculis.|Comprehensum, quod cognitum non habet? Quonam, inquit, modo? Quis istud, quaeso, nesciebat? An potest cupiditas finiri? De illis, cum volemus.
philippeChoi||||||A vitae orci.|Restatis igitur vos; Certe non potest.
philippeHorne||||||Posuere morbi ullamcorper.|Tubulo putas dicere? Haec dicuntur inconstantissime.
philippeYu||||||Sed mus vestibulum?|Frater et T. Ut pulsi recurrant? Quid vero? Suo genere perveniant ad extremum;
philippeWoodward||||||Interdum mauris iaculis.|Peccata paria. Non potes, nisi retexueris illa. Sed fortuna fortis; Stoicos roga.
philippeAli||||||Tincidunt lectus nulla?|Quid Zeno? Negare non possum. Zenonis est, inquam, hoc Stoici. Nunc haec primum fortasse audientis servire debemus.
philippeNixon||||||Viverra risus ridiculus.|Sed haec nihil sane ad rem; Explanetur igitur. Expectoque quid ad id, quod quaerebam, respondeas. Vide, quantum, inquam, fallare, Torquate. Si longus, levis;
philippeHayden||||||Dignissim proin blandit.|Stoicos roga. At eum nihili facit; Quis est tam dissimile homini. Sed haec in pueris;
philippeRivers||||||Lectus dictum erat.|Sed tamen intellego quid velit. Quid censes in Latino fore? Ratio enim nostra consentit, pugnat oratio. Urgent tamen et nihil remittunt. Non igitur bene. Iam id ipsum absurdum, maximum malum neglegi.
philippeEstes||||||Curabitur facilisi, odio.|Confecta res esset. Quis istum dolorem timet? Polycratem Samium felicem appellabant. Non est igitur summum malum dolor. Sed ad bona praeterita redeamus. Cur iustitia laudatur?
philippeMccarty||||||Malesuada, ac laoreet.|Bestiarum vero nullum iudicium puto. Gerendus est mos, modo recte sentiat. Scaevolam M. An tu me de L.
philippeRichmond||||||Dignissim cras orci.|Cave putes quicquam esse verius. Non laboro, inquit, de nomine.
philippeStuart||||||Torquent odio consequat.|In schola desinis. Quo modo? Negat esse eam, inquit, propter se expetendam. Graccho, eius fere, aequalí? Apparet statim, quae sint officia, quae actiones.
philippeMaynard||||||Gravida mattis arcu.|Tum Torquatus: Prorsus, inquit, assentior; Tubulo putas dicere? Magna laus.
philippeBrandt||||||Porttitor rutrum nec.|Cur deinde Metrodori liberos commendas? Praeteritis, inquit, gaudeo.
philippeOconnell||||||Orci diam blandit.|Honesta oratio, Socratica, Platonis etiam. Omnia peccata paria dicitis. Frater et T. Suo genere perveniant ad extremum; A mene tu? Tecum optime, deinde etiam cum mediocri amico.
philippeHanna||||||Nostra vehicula donec.|Falli igitur possumus. Nemo igitur esse beatus potest. Ut pulsi recurrant?
philippeSanford||||||Amet fringilla, nam.|At coluit ipse amicitias. Confecta res esset. Si longus, levis; Disserendi artem nullam habuit. Idem adhuc;
philippeSheppard|||||||Hoc est non dividere, sed frangere. A mene tu? Recte, inquit, intellegis. Stoici scilicet.
philippeChurch|||||||Quo modo? At certe gravius. Idemne, quod iucunde? Eam stabilem appellas. Quis istud, quaeso, nesciebat? Istic sum, inquit.
philippeBurch|||||||Murenam te accusante defenderem. Avaritiamne minuis? Proclivi currit oratio. Sed ego in hoc resisto; Ut aliquid scire se gaudeant? Pauca mutat vel plura sane;
philippeLevy|||||||Explanetur igitur. Quis est tam dissimile homini. Sed ad illum redeo. Non laboro, inquit, de nomine. A mene tu?
philippeRasmussen|||||||Igitur ne dolorem quidem. Haec dicuntur fortasse ieiunius; Ego vero isti, inquam, permitto. Igitur ne dolorem quidem. At enim sequor utilitatem. Nullus est igitur cuiusquam dies natalis.
philippeCoffey|||||||Apparet statim, quae sint officia, quae actiones. Primum divisit ineleganter; Atqui reperies, inquit, in hoc quidem pertinacem; Bonum liberi: misera orbitas.
philippePonce|||||||Quae ista amicitia est? Hunc vos beatum; Tanta vis admonitionis inest in locis; Peccata paria. Poterat autem inpune; Hunc vos beatum;
philippeFaulkner|||||||Quae sequuntur igitur? In schola desinis. Sumenda potius quam expetenda. Inquit, dasne adolescenti veniam?
philippeDonaldson|||||||Praeclare hoc quidem. Occultum facinus esse potuerit, gaudebit; Istic sum, inquit.
philippeSchmitt|||||||An eiusdem modi? Refert tamen, quo modo. Faceres tu quidem, Torquate, haec omnia; Restatis igitur vos; Cum praesertim illa perdiscere ludus esset.
philippeNovak|||||||Nunc agendum est subtilius. Sic enim censent, oportunitatis esse beate vivere. Is es profecto tu. Quid de Pythagora? Ille incendat?
philippeCosta|||||||Quo modo autem philosophus loquitur? Non est igitur summum malum dolor. Murenam te accusante defenderem. Sed hoc sane concedamus. Fortemne possumus dicere eundem illum Torquatum? Tibi hoc incredibile, quod beatissimum. Dici enim nihil potest verius. Dat enim intervalla et relaxat.
philippeMontes|||||||Sed hoc sane concedamus. Quis enim redargueret? Certe non potest. Bonum patria: miserum exilium.
philippeBooker|||||||Quid adiuvas? A mene tu? Certe, nisi voluptatem tanti aestimaretis. Ego vero isti, inquam, permitto. Tubulo putas dicere? Recte, inquit, intellegis.
philippeCordova|||||||Est, ut dicis, inquam. Facillimum id quidem est, inquam. Ut pulsi recurrant? Itaque fecimus. Sed quid sentiat, non videtis. Sed fortuna fortis;
philippeWaller|||||||Tum Torquatus: Prorsus, inquit, assentior; Sit sane ista voluptas. Audeo dicere, inquit. At multis malis affectus. Et quod est munus, quod opus sapientiae? Quis enim redargueret?
philippeArellano|||||||Poterat autem inpune; Et quod est munus, quod opus sapientiae? Profectus in exilium Tubulus statim nec respondere ausus; Vide, quantum, inquam, fallare, Torquate. Ut pulsi recurrant? Sed ille, ut dixi, vitiose. Istam voluptatem, inquit, Epicurus ignorat? Summae mihi videtur inscitiae.
philippeMaddox|||||||Si quidem, inquit, tollerem, sed relinquo. Faceres tu quidem, Torquate, haec omnia; An tu me de L. Sed ea mala virtuti magnitudine obruebantur. Eam tum adesse, cum dolor omnis absit; Tibi hoc incredibile, quod beatissimum. Id mihi magnum videtur. Graece donan, Latine voluptatem vocant. Videsne, ut haec concinant?
philippeMata|||||||Ergo, inquit, tibi Q. Restinguet citius, si ardentem acceperit. Non quam nostram quidem, inquit Pomponius iocans; Quorum sine causa fieri nihil putandum est. Et nemo nimium beatus est; Sit enim idem caecus, debilis. Praeteritis, inquit, gaudeo. Quae ista amicitia est?
philippeBonilla|||||||Quonam, inquit, modo? Non potes, nisi retexueris illa. Quae cum essent dicta, discessimus. Non est igitur summum malum dolor. At multis malis affectus. Sed nimis multa. Simus igitur contenti his.
philippeStanton|||||||Graece donan, Latine voluptatem vocant. Quae ista amicitia est? Bonum valitudo: miser morbus. Quo tandem modo?
